1190,100,1.50E+01,3.14E-03,1.09E+21,5.90E+25,2.73E+18,61.52,47.20,1.77E-09,1.46E-08,0,-8.22E-09,1.82E-09,2.28E-08,-2.23E-08,0,0,0,0,0,-3.44E-10,0,24.72
1190,102,1.49E+01,2.95E-03,1.06E+21,5.84E+25,2.65E+18,61.46,48.15,1.72E-09,1.43E-08,0,-8.33E-09,1.91E-09,2.24E-08,-2.21E-08,0,0,0,0,0,-3.25E-10,0,24.27
1191,103,1.47E+01,2.76E-03,1.03E+21,5.78E+25,2.57E+18,61.40,49.07,1.68E-09,1.40E-08,0,-8.33E-09,1.99E-09,2.20E-08,-2.16E-08,0,0,0,0,0,-3.08E-10,0,23.85
1192,105,1.45E+01,2.57E-03,1.00E+21,5.71E+25,2.50E+18,61.33,49.96,1.64E-09,1.37E-08,0,-8.24E-09,2.07E-09,2.15E-08,-2.12E-08,0,0,0,0,0,-2.90E-10,0,23.46
1192,107,1.43E+01,2.40E-03,9.73E+20,5.65E+25,2.43E+18,61.27,50.82,1.60E-09,1.34E-08,0,-8.07E-09,2.14E-09,2.09E-08,-2.06E-08,0,0,0,0,0,-2.74E-10,0,23.09
1193,108,1.41E+01,2.23E-03,9.47E+20,5.59E+25,2.37E+18,61.20,51.65,1.56E-09,1.31E-08,0,-7.80E-09,2.20E-09,2.03E-08,-2.00E-08,0,0,0,0,0,-2.58E-10,0,22.75
1194,110,1.40E+01,2.07E-03,9.22E+20,5.52E+25,2.31E+18,61.13,52.46,1.53E-09,1.29E-08,0,-7.44E-09,2.26E-09,1.96E-08,-1.93E-08,0,0,0,0,0,-2.43E-10,0,22.43
1194,111,1.38E+01,1.92E-03,8.99E+20,5.46E+25,2.25E+18,61.05,53.24,1.50E-09,1.26E-08,0,-6.98E-09,2.31E-09,1.88E-08,-1.85E-08,0,0,0,0,0,-2.29E-10,0,22.13
1195,112,1.36E+01,1.77E-03,8.76E+20,5.39E+25,2.19E+18,60.98,53.98,1.46E-09,1.24E-08,0,-6.44E-09,2.35E-09,1.79E-08,-1.77E-08,0,0,0,0,0,-2.15E-10,0,21.85
1196,114,1.34E+01,1.63E-03,8.55E+20,5.33E+25,2.14E+18,60.90,54.70,1.43E-09,1.22E-08,0,-5.81E-09,2.39E-09,1.70E-08,-1.68E-08,0,0,0,0,0,-2.02E-10,0,21.59
1197,115,1.32E+01,1.50E-03,8.34E+20,5.26E+25,2.09E+18,60.82,55.39,1.41E-09,1.20E-08,0,-5.11E-09,2.41E-09,1.61E-08,-1.59E-08,0,0,0,0,0,-1.90E-10,0,21.35
1197,116,1.30E+01,1.38E-03,8.14E+20,5.20E+25,2.04E+18,60.74,56.05,1.38E-09,1.18E-08,0,-4.35E-09,2.43E-09,1.51E-08,-1.49E-08,0,0,0,0,0,-1.78E-10,0,21.13
1198,117,1.29E+01,1.26E-03,7.95E+20,5.13E+25,1.99E+18,60.66,56.69,1.35E-09,1.16E-08,0,-3.55E-09,2.44E-09,1.40E-08,-1.39E-08,0,0,0,0,0,-1.67E-10,0,20.92
1199,118,1.27E+01,1.15E-03,7.77E+20,5.06E+25,1.94E+18,60.58,57.29,1.33E-09,1.14E-08,0,-2.72E-09,2.44E-09,1.30E-08,-1.28E-08,0,0,0,0,0,-1.57E-10,0,20.72
1200,119,1.25E+01,1.05E-03,7.59E+20,5.00E+25,1.90E+18,60.49,57.87,1.30E-09,1.12E-08,0,-1.89E-09,2.43E-09,1.20E-08,-1.18E-08,0,0,0,0,0,-1.48E-10,0,20.54
1201,120,1.23E+01,9.54E-04,7.42E+20,4.93E+25,1.86E+18,60.40,58.42,1.28E-09,1.10E-08,0,-1.05E-09,2.42E-09,1.10E-08,-1.08E-08,0,0,0,0,0,-1.39E-10,0,20.38
1202,121,1.21E+01,8.67E-04,7.26E+20,4.86E+25,1.81E+18,60.30,58.95,1.26E-09,1.09E-08,0,-2.36E-10,2.40E-09,9.97E-09,-9.84E-09,0,0,0,0,0,-1.31E-10,0,20.22
1203,122,1.19E+01,7.86E-04,7.10E+20,4.79E+25,1.77E+18,60.21,59.45,1.24E-09,1.07E-08,0,5.50E-10,2.38E-09,9.03E-09,-8.91E-09,0,0,0,0,0,-1.23E-10,0,20.07
1204,122,1.17E+01,7.12E-04,6.94E+20,4.73E+25,1.73E+18,60.11,59.93,1.22E-09,1.06E-08,0,1.30E-09,2.35E-09,8.13E-09,-8.02E-09,0,0,0,0,0,-1.16E-10,0,19.94
1205,123,1.15E+01,6.45E-04,6.79E+20,4.66E+25,1.70E+18,60.01,60.39,1.20E-09,1.04E-08,0,2.00E-09,2.32E-09,7.30E-09,-7.19E-09,0,0,0,0,0,-1.10E-10,0,19.81
1206,124,1.13E+01,5.83E-04,6.64E+20,4.59E+25,1.66E+18,59.91,60.83,1.18E-09,1.03E-08,0,2.64E-09,2.28E-09,6.52E-09,-6.42E-09,0,0,0,0,0,-1.04E-10,0,19.69
1207,124,1.11E+01,5.27E-04,6.49E+20,4.52E+25,1.62E+18,59.80,61.25,1.16E-09,1.01E-08,0,3.23E-09,2.24E-09,5.81E-09,-5.71E-09,0,0,0,0,0,-9.86E-11,0,19.58
1208,125,1.09E+01,4.76E-04,6.35E+20,4.45E+25,1.59E+18,59.69,61.66,1.14E-09,9.99E-09,0,3.77E-09,2.20E-09,5.15E-09,-5.07E-09,0,0,0,0,0,-9.38E-11,0,19.47
